Num,名稱,$$,吃,食材,喝,冰,熱,甜,鹹,即食,日常,收納,清潔,學習,電器,洗澡,衛生,廚房,貴,ratio
4116,Elastine甜蜜愛戀奢華香水洗髮精,119,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00393399353899414
4117,Elastine綠野迷情奢華香水洗髮精,189,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00624810738546128
4118,Elastine臻藏幸福奢華香水洗髮精,189,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00624810738546128
4119,PH5.5沐浴精,169,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0335215920045383
4120,新麗仕柔亮清爽洗髮乳750ML,159,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0157690329252118
4121,瑞霖水漾清新多效保養液120ML,99,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00327281815428924
4122,資生堂沐浴乳 柑橘香,180,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0178517353870322
4123,資生堂花郁潤髮乳,149,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00492575661605149
4124,資生堂蜂蜜 潤紅香皂紅,53,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0122648033862759
4125,潔霜地板清潔劑 薰衣草,77,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00763657569334157
4126,潔霜地板清潔劑(檸檬香),77,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00254552523111386
4127,潔霜地板補充包 芬多精,66,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00218187876952616
4128,潔霜地板補充包 薰衣草,66,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00872751507810465
4129,綺緣 無患子天然洗髮乳,150,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00991763077057347
4130,綺緣 無患子檜木精油洗衣乳,150,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00495881538528673
4131,綺緣 檜木洗衣乳(補充包.),135,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0133888015402742
4132,賓士美髮霜,62,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00819857477034073
4133,賓士髮乳,60,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00595057846234408
4134,嬌生嬰兒洗髮精500ml,140,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0277693661576057
4135,嬌生嬰兒淡雅潤膚皂,56,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00925645538586857
4136,澎澎元氣炭控油沐浴乳補充包,99,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.013091272617157
4137,澎澎沐浴乳 一般,139,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00459516892369904
4138,澎澎沐浴乳 保濕〈紫〉,139,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0137855067710971
4139,澎澎沐浴乳 滋潤,139,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00459516892369904
4140,澎澎活泉保溼沐浴乳補充包,99,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00981845446286773
4141,澎澎香浴乳清爽補充包,99,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0229097270800247
4142,澎澎香浴乳滋潤補充包,99,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00981845446286773
4143,澎澎茶樹精油沐浴乳,113,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.00747128184716534
4144,菲夢絲吹風機,250,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.0247940769264337
4145,3M 舒適繃,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0168599723099749
4146,3M克林濕防水透氣繃  圓,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0163971495406815
4147,3M防水透氣繃無菌  大,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0184467932332666
4148,3M防水透氣繃無菌  小,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.022546080618437
4149,532男襪,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0332240630814211
4150,62A男長袖厚棉衫M,239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00790104584722353
4151,三花棉襪504,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.10254830216773
4152,巴里島隨行杯,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00476046276987526
4153,水潤肌超保濕防曬露,230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00760351692410632
4154,包根男針織平口褲,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0818204538572311
4155,利聯防水透氣繃66片,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00509105046222771
4156,完美封漏夜用棉柔35cm,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00694234153940143
4157,完美封漏夜用棉柔41cm,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0231411384646714
4158,完美封漏夜用網層35cm,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00925645538586857
4159,完美封漏夜用網層41cm,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00925645538586857
4160,汰妙透氣男拖鞋,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0140830356942143
4161,汰妙H拖鞋,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0254552523111386
4162,男背心123-2(L),129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0341166498507727
4163,男背心123-2(M),129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0255874873880795
4164,男背心123-2(XL),129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0426458123134659
4165,男短袖圓領衫(M)123-1,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0183806756947962
4166,男短袖圓領衫(XL),139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0137855067710971
4167,乳膠彈力鞋墊 L,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00859528000116367
4168,乳膠彈力鞋墊 M,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00343811200046547
4169,佩登斯冬毛褲襪,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0146780935404487
4170,奈米按摩乳膠鞋墊L,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00588446092387359
4171,奈米按摩乳膠鞋墊M,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00588446092387359
4172,宜而爽35男平口褲L,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0196699676949707
4173,宜而爽35男平口褲M,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0354059418509473
4174,宜而爽35男平口褲XL,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0668778901629004
4175,宜而爽43男彩色內褲L,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0157359741559766
4176,宜而爽43男彩色內褲M,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00786798707798828
4177,宜而爽43男彩色內褲XL,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0196699676949707
4178,宜而爽內衣123-202 L,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00981845446286773
4179,明勝休閒襪304,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0522659141609222
4180,花仙子樂散裝衣物防蟲劑-桂,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0168599723099749
4181,室晾香洗衣精補充包 森香,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00981845446286773
4182,按機6件式修容組,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0148103286173897
4183,美吾髮水雕,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00528940307763918
4184,美吾髮快速染髮霜4號,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00512410923146296
4185,美吾髮快速染髮霜5號,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0256205461573148
4186,美吾髮快速染髮霜6號,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0153723276943889
4187,美吾髮快速染髮霜7號,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0256205461573148
4188,耐斯566護色染髮霜3A,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00595057846234408
4189,耐斯566護色染髮霜栗,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0119011569246882
4190,耐斯566護色染髮霜黑,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0119011569246882
4191,耐斯566護色增亮洗髮,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00919033784739808
4192,耐斯566護髮染髮霜7號深,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0119011569246882
4193,風之腦芳香除臭劑,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0145458584635077
4194,倍潤肌乳霜-乳木果,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00919033784739808
4195,倍潤肌護手霜-乳木果,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00241329015417288
4196,氣墊襪 2021,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0217526701567911
4197,純白紫羅蘭夜超長,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0147772698481545
4198,純白體驗淨味紫羅蘭-日超薄,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0394060529284119
4199,純白Super超吸洞日用15 片,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0640348360086693
4200,純白Super超吸洞夜用13 片,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0246287830802574
4201,純白Super超吸洞夜超長9 片,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0147772698481545
4202,專業防曬乳游泳戲水型,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0124962147709226
4203,康乃馨產婦專用衛生棉,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00429764000058183
4204,康乃馨潔膚巾外出包,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00218187876952616
4205,康乃馨潔膚巾補充包,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0295545396963089
4206,康乃馨護墊有香(4入),75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0074382230779301
4207,康乃馨護墊無香(4入),75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0297528923117204
4208,曼秀雷敦水彩出粉紅唇膏,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00694234153940143
4209,深層保濕唇膏無香料,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00363646461587694
4210,深層保濕唇膏薄荷,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00727292923175387
4211,喜常來前開雨衣 L   XL,330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.054546969238154
4212,單人套被,656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0216865526183206
4213,植物保健衛生棉 日用型,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00495881538528673
4214,舒適創4紀鈦型男刀片,329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0217526701567911
4215,超蝶棉一般2入,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0372902916973562
4216,超蝶棉夜長(2入),94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00310752430811302
4217,超蝶棉量多康乃馨2入,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0217526701567911
4218,超鮮8倍吸水浴巾,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0147772698481545
4219,靠得住安全0負擔加長型  無香,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0279346600037819
4220,靠得住安全0負擔標準型  無香,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0128929200017455
4221,靠得住有機棉護墊  加長無香,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00981845446286773
4222,靠得住完美封漏棉柔無憂特薄35CM,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0114052753861595
4223,靠得住健康抑菌護墊,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0163640907714462
4224,靠得住超薄潔淨護墊 標準無香,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0396705230822939
4225,靠得住溫柔宣言日用超薄,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0788121058568238
4226,靠得住溫柔宣言輕柔棉  日用23CM,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0663158910859012
4227,靠得住溫柔宣言輕柔棉  夜用28CM,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0195046738487945
4228,靠得住瞬吸防護-夜用,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0157690329252118
4229,靠得住蘆薈超薄護墊加長型  沐浴,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0168599723099749
4230,靠得住蘆薈超薄護墊加長型  無香,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0280999538499582
4231,靠得住蘆薈超薄護墊標準型  沐浴,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0224799630799665
4232,靠得住蘆薈超薄護墊標準型  無香,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00842998615498744
4233,蕊娜自由舒暢制汗爽身噴霧,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00436375753905232
4234,蕊娜男士專用制汗爽身噴霧-抗痕清爽,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00436375753905232
4235,蕊娜清新舒棉制汗爽身噴霧,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00872751507810465
4236,蕊娜熱情花果制汗爽身噴霧,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00872751507810465
4237,親密 牙棒,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00436375753905232
4238,親密寶貝  牙線3入,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00376869969281792
4239,BVD100%純棉三角褲L,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0298520686194261
4240,BVD100%純棉三角褲XL,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0127937436940398
4241,BVD100%純棉平口褲L,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0321661824658933
4242,BVD100%純棉平口褲XL,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00459516892369904
4243,BVD100%純棉居家平織褲L,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0383481723128841
4244,BVD100%純棉居家平織褲M,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00958704307822102
4245,BVD100%純棉居家平織褲XL,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0719028230866576
4246,BVD100%純棉背心L,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0255874873880795
4247,BVD100%純棉彩色三角褲L,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0170583249253864
4248,BVD100%純棉彩色三角褲M,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0127937436940398
4249,BVD100%純棉彩色三角褲XL,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0341166498507727
4250,BVD100%純棉無袖L,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0511749747761591
4251,BVD100%純棉無袖M,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00426458123134659
4252,BVD100%純棉無袖XL,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0170583249253864
4253,BVD100%純棉U領短袖L,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0413565203132913
4254,BVD100%純棉U領短袖XL,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00459516892369904
4255,BVD毛巾底隱形襪,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0314058307734826
4256,BVD素面直條男休閒襪,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0125623323093931
4257,BVD細針寬口男襪,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00628116615469653
4258,BVD喇叭口男休閒襪,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00628116615469653
4259,新蕊娜男士專用制汗爽身噴霧-長效清新,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00872751507810465
4260,溫柔宣言超薄夜用衛生棉舒,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0541833227765664
4261,溫柔宣言輕柔棉 夜超長單包,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0172566775407978
4262,溫柔草本夜超長,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0246287830802574
4263,雷妮亞淨吸柔護貼身單包,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00700845907787191
4264,雷妮亞淨吸柔護輕薄單胞,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0192732624641478
4265,A1708男U領長袖衫L,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00525634430840394
4266,A1708男U領長袖衫M,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00525634430840394
4267,A1708男U領長袖衫XL,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00525634430840394
4268,襪子 三花4500棉,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0207609070797338
4269,襪子 三花700運動襪,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0830436283189351
4270,襪子 三花75,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0412573440055856
4271,迷你小博士箱,192,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.00634728369316702
4272,舒適創4紀刀架,199,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0394721704668824
4273,3M好握刮刀,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00294223046193679
4274,三支裝波浪牙刷(硬毛),52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0223477280030255
4275,不鏽鋼腳皮銼刀LS-2831,85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00280999538499581
4276,毛寶全效亢菌洗衣精180,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0296537160040147
4277,毛寶全效抗菌洗衣精350,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0147772698481545
4278,毛寶全效強淨洗衣精180,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0182484406178552
4279,毛寶全校強淨洗衣精,125,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0206617307720281
4280,毛寶衣物柔軟精防蹣1.,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00195046738487945
4281,毛寶衣領精,78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0077357520010473
4282,毛寶衣領精1500cc(+萬能劑),118,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0117028043092767
4283,毛寶衣領精600cc 補,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.017554206463915
4284,毛寶冷洗精1000cc,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00985151323210298
4285,毛寶防蹣抗菌冷洗2L,169,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0167607960022692
4286,毛寶防蹣抗菌冷洗800c,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0130582138479217
4287,毛寶防蹣抗菌洗衣精2,105,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0104135123091021
4288,毛寶洗衣槽,135,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0490922723143387
4289,白雪亮透洗潔精,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0117689218477472
4290,白雪亮透環保洗潔精,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.017554206463915
4291,白雪洗衣乳4000,119,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00786798707798828
4292,白雪洗衣精,119,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00393399353899414
4293,白雪茶樹油洗潔精,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0234056086185534
4294,白鴿抗菌補充包,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0294223046193679
4295,白鴿防霉洗衣精3500cc,199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00657869507781373
4296,白鴿防霉洗衣精補充包,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0500179178529255
4297,白鴿防蹣洗衣精3500cc,199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0328934753890687
4298,白鴿防蹣洗衣精補充包,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0470756873909887
4299,白鴿香衣精補充包1800,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00214882000029092
4300,白鴿香衣精補充包果香1800,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00624810738546128
4301,白鴿漂白素1000g,119,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00786798707798828
4302,白蘭含香熊寶馨香精華洗衣補,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0163640907714462
4303,白蘭含香熊寶馨香精華洗衣精,199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0131573901556275
4304,白蘭含熊純淨溫和洗衣精2.8KG,199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0197360852334412
4305,白蘭含熊馨香呵護純淨溫和洗衣精補充1.65KG,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0196369089257355
4306,白蘭含熊馨香花漾清新洗衣精2.8KG,199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0131573901556275
4307,白蘭含熊馨香花漾清新洗衣精補充1.65KG,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0163640907714462
4308,白蘭茶樹除菌洗衣精2.7KG,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00492575661605149
4309,白蘭茶樹除菌洗衣精補充包,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0229097270800247
4310,白蘭強效除過敏源洗衣粉1.9KG,106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0175211476946798
4311,白蘭強效除過敏源洗衣粉1KG,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0142813883096258
4312,白蘭強效除過敏源洗衣粉4.25KG,173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0171575012330921
4313,白蘭強效除過敏源洗衣精2.7KG,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0147772698481545
4314,白蘭強效除瞞洗衣精補1.6KG,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0150747987712717
4315,白蘭陽光馨香洗衣粉4.25KG,173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0228766683107895
4316,白蘭陽光馨香洗衣精2.7KG,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00985151323210298
4317,白蘭陽光馨香洗衣精補1.65KG,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0226121981569075
4318,白蘭鮮豔護色洗衣粉4.5KG,173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0114383341553947
4319,白蘭鮮豔護色超濃縮洗衣粉2KG,106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0210253772336157
4320,白蘭蘆蕙親膚洗衣精2.7KG,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0246287830802574
4321,白蘭蘆薈親膚 超濃縮洗衣粉2KG,106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0140169181557438
4322,白蘭蘆薈親膚洗衣粉4.5KG,173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0171575012330921
4323,白蘭蘆薈親膚洗衣精補1.75KG,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0326620640044219
4324,艾詩浪漫初戀長效體香劑,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00783492830875304
4325,艾詩迷人高貴長效體香劑,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0104465710783374
4326,艾詩魅惑優雅長效體香劑,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00261164276958435
4327,利聯扁線牙線棒300支 補充包,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00456211015446379
4328,利聯粗軸棉花棒600支 補充包,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00909116153969234
4329,沙威隆潔膚溼巾4入,88,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.00872751507810465
4330,里仁天然無泡沫牙膏,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0282652476961344
4331,里仁無泡沫牙膏,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0263808978497254
